iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred
OWID_HIC,,High-income countries,2021-02-12,,,,,,113573532.0,80084940.0,27856381.0,4467753.0,3426865.0,9.08,6.4,2.23,2740.0,2059843.0,0.165
OWID_HIC,,High-income countries,2021-02-13,,,,,,116136010.0,81729536.0,28643274.0,2734321.0,3442769.0,9.29,6.54,2.29,2753.0,2072198.0,0.166
OWID_HIC,,High-income countries,2021-02-14,,,,,,117743047.0,82684380.0,29219601.0,1430195.0,3458118.0,9.42,6.61,2.34,2765.0,2088250.0,0.167
OWID_HIC,,High-income countries,2021-02-15,,,,,,120416330.0,84361311.0,30157490.0,2644946.0,3397835.0,9.63,6.75,2.41,2717.0,2066635.0,0.165
OWID_HIC,,High-income countries,2021-02-16,,,,,,123610230.0,86189498.0,31364210.0,3369333.0,3351072.0,9.88,6.89,2.51,2680.0,2049649.0,0.164
OWID_HIC,,High-income countries,2021-02-17,,,,,,127433557.0,88449545.0,32850215.0,3961183.0,3301137.0,10.19,7.07,2.63,2640.0,2019342.0,0.161
OWID_HIC,,High-income countries,2021-02-18,,,,,,131349151.0,90612298.0,34363543.0,3966378.0,3227304.0,10.5,7.25,2.75,2581.0,1975477.0,0.158
OWID_HIC,,High-income countries,2021-02-19,,,,,,135422239.0,92878209.0,36012194.0,3759106.0,3126997.0,10.83,7.43,2.88,2501.0,1887107.0,0.151
OWID_HIC,,High-income countries,2021-02-20,,,,,,137716361.0,94171957.0,36894937.0,2545506.0,3099091.0,11.01,7.53,2.95,2478.0,1845812.0,0.148
OWID_HIC,,High-income countries,2021-02-21,,,,,,139379657.0,95152513.0,37545324.0,1457418.0,3102125.0,11.15,7.61,3.0,2481.0,1840371.0,0.147
OWID_HIC,,High-income countries,2021-02-22,,,,,,142208775.0,96667999.0,38702899.0,2911967.0,3141877.0,11.37,7.73,3.09,2512.0,1842810.0,0.147
OWID_HIC,,High-income countries,2021-02-23,,,,,,145680207.0,101225384.0,42026223.0,3794463.0,3202972.0,11.65,8.09,3.36,2561.0,1869966.0,0.15
OWID_HIC,,High-income countries,2021-02-24,,,,,,150225454.0,103876674.0,43718468.0,4594908.0,3294265.0,12.01,8.31,3.5,2634.0,1930949.0,0.154
OWID_HIC,,High-income countries,2021-02-25,,,,,,155041716.0,106781245.0,45469675.0,5194345.0,3468955.0,12.4,8.54,3.64,2774.0,2051795.0,0.164
OWID_HIC,,High-income countries,2021-02-26,,,,,,160894103.0,110506639.0,47432119.0,5241779.0,3679755.0,12.87,8.84,3.79,2943.0,2216394.0,0.177
OWID_HIC,,High-income countries,2021-02-27,,,,,,164243287.0,112609493.0,48417964.0,3552767.0,3824409.0,13.13,9.01,3.87,3058.0,2336617.0,0.187
OWID_HIC,,High-income countries,2021-02-28,,,,,,166354596.0,114107322.0,48985653.0,1836353.0,3876997.0,13.3,9.12,3.92,3100.0,2387856.0,0.191
OWID_HIC,,High-income countries,2021-03-01,,,,,,169957576.0,116433045.0,50076082.0,3705190.0,3996104.0,13.59,9.31,4.0,3196.0,2505815.0,0.2
OWID_HIC,,High-income countries,2021-03-02,,,,,,174317251.0,119233432.0,51393673.0,4682463.0,4129469.0,13.94,9.53,4.11,3302.0,2638412.0,0.211
OWID_HIC,,High-income countries,2021-03-03,,,,,,179604671.0,122602348.0,53181722.0,5463085.0,4253418.0,14.36,9.8,4.25,3401.0,2743677.0,0.219
OWID_HIC,,High-income countries,2021-03-04,,,,,,185638282.0,126445302.0,55142739.0,6106228.0,4378453.0,14.84,10.11,4.41,3501.0,2859389.0,0.229
OWID_HIC,,High-income countries,2021-03-05,,,,,,191884572.0,130689592.0,57102059.0,5907740.0,4466605.0,15.34,10.45,4.57,3572.0,2954440.0,0.236
OWID_HIC,,High-income countries,2021-03-06,,,,,,195983806.0,133361022.0,58443589.0,3941422.0,4520353.0,15.67,10.66,4.67,3615.0,3025554.0,0.242
OWID_HIC,,High-income countries,2021-03-07,,,,,,198711294.0,135258812.0,59089456.0,2166073.0,4567457.0,15.89,10.82,4.73,3652.0,3077797.0,0.246
OWID_HIC,,High-income countries,2021-03-08,,,,,,203222355.0,138337231.0,60515487.0,4452812.0,4674262.0,16.25,11.06,4.84,3738.0,3153913.0,0.252
OWID_HIC,,High-income countries,2021-03-09,,,,,,208331321.0,141740340.0,62253878.0,5299524.0,4762413.0,16.66,11.33,4.98,3808.0,3226245.0,0.258
OWID_HIC,,High-income countries,2021-03-10,,,,,,214040529.0,145428144.0,64277343.0,6025298.0,4842729.0,17.12,11.63,5.14,3873.0,3296573.0,0.264
OWID_HIC,,High-income countries,2021-03-11,,,,,,220518844.0,149653913.0,66578127.0,6551240.0,4906304.0,17.63,11.97,5.32,3923.0,3343928.0,0.267
OWID_HIC,,High-income countries,2021-03-12,,,,,,227447938.0,154196415.0,69005043.0,6459277.0,4985093.0,18.19,12.33,5.52,3986.0,3379218.0,0.27
OWID_HIC,,High-income countries,2021-03-13,,,,,,231551336.0,157008128.0,70312625.0,4430170.0,5054917.0,18.52,12.56,5.62,4042.0,3405178.0,0.272
OWID_HIC,,High-income countries,2021-03-14,,,,,,234218434.0,158880626.0,71015217.0,2471785.0,5098685.0,18.73,12.71,5.68,4077.0,3408230.0,0.273
OWID_HIC,,High-income countries,2021-03-15,,,,,,239122106.0,162055167.0,72627715.0,4829979.0,5153377.0,19.12,12.96,5.81,4121.0,3426747.0,0.274
OWID_HIC,,High-income countries,2021-03-16,,,,,,244624943.0,165582560.0,74409021.0,5579556.0,5193230.0,19.56,13.24,5.95,4153.0,3442877.0,0.275
OWID_HIC,,High-income countries,2021-03-17,,,,,,250615410.0,169411307.0,76368645.0,6207554.0,5219115.0,20.04,13.55,6.11,4174.0,3445521.0,0.276
OWID_HIC,,High-income countries,2021-03-18,,,,,,257017903.0,173534446.0,78473721.0,6569281.0,5221534.0,20.55,13.88,6.28,4176.0,3440179.0,0.275
OWID_HIC,,High-income countries,2021-03-19,,,,,,264076089.0,178106122.0,80689043.0,6575710.0,5238014.0,21.12,14.24,6.45,4189.0,3453719.0,0.276
OWID_HIC,,High-income countries,2021-03-20,,,,,,268344168.0,181172501.0,81864767.0,4591804.0,5260945.0,21.46,14.49,6.55,4207.0,3488288.0,0.279
OWID_HIC,,High-income countries,2021-03-21,,,,,,271323813.0,183108238.0,82540194.0,2823960.0,5311123.0,21.7,14.64,6.6,4247.0,3513057.0,0.281
OWID_HIC,,High-income countries,2021-03-22,,,,,,276562278.0,186590170.0,84096232.0,4932391.0,5327105.0,22.12,14.92,6.72,4260.0,3542654.0,0.283
OWID_HIC,,High-income countries,2021-03-23,,,,,,282393226.0,190388221.0,85902340.0,6038424.0,5392451.0,22.58,15.22,6.87,4312.0,3586074.0,0.287
OWID_HIC,,High-income countries,2021-03-24,,,,,,289217658.0,194651445.0,88231524.0,7038689.0,5511252.0,23.13,15.57,7.06,4407.0,3651840.0,0.292
OWID_HIC,,High-income countries,2021-03-25,,,,,,296374548.0,199004021.0,90815354.0,7434767.0,5634623.0,23.7,15.91,7.26,4506.0,3699867.0,0.296
OWID_HIC,,High-income countries,2021-03-26,,,,,,304774777.0,204224298.0,93888143.0,7517150.0,5768855.0,24.37,16.33,7.51,4613.0,3746271.0,0.3
OWID_HIC,,High-income countries,2021-03-27,,,,,,309448681.0,206994173.0,95566098.0,5142556.0,5847192.0,24.75,16.55,7.64,4676.0,3727013.0,0.298
OWID_HIC,,High-income countries,2021-03-28,,,,,,312686973.0,208995803.0,96529424.0,3174093.0,5896947.0,25.0,16.71,7.72,4716.0,3743688.0,0.299
OWID_HIC,,High-income countries,2021-03-29,,,,,,318575154.0,212552053.0,98621963.0,5767418.0,6016194.0,25.48,17.0,7.89,4811.0,3776006.0,0.302
OWID_HIC,,High-income countries,2021-03-30,,,,,,325428469.0,216598708.0,101306782.0,6920722.0,6144043.0,26.02,17.32,8.1,4913.0,3797760.0,0.304
OWID_HIC,,High-income countries,2021-03-31,,,,,,333263609.0,221225536.0,104460870.0,8034586.0,6286026.0,26.65,17.69,8.35,5027.0,3847140.0,0.308
OWID_HIC,,High-income countries,2021-04-01,,,,,,341658028.0,225981371.0,108034513.0,8636813.0,6457435.0,27.32,18.07,8.64,5164.0,3896083.0,0.312
OWID_HIC,,High-income countries,2021-04-02,,,,,,348728624.0,230147506.0,110885692.0,6442439.0,6303657.0,27.89,18.4,8.87,5041.0,3776289.0,0.302
OWID_HIC,,High-income countries,2021-04-03,,,,,,353057229.0,232698393.0,112603258.0,4539941.0,6217904.0,28.23,18.61,9.0,4972.0,3715539.0,0.297
OWID_HIC,,High-income countries,2021-04-04,,,,,,355413857.0,234179924.0,113343464.0,2216895.0,6080470.0,28.42,18.73,9.06,4862.0,3635497.0,0.291
OWID_HIC,,High-income countries,2021-04-05,,,,,,360525485.0,237120767.0,115590664.0,5216407.0,6001346.0,28.83,18.96,9.24,4799.0,3560403.0,0.285
OWID_HIC,,High-income countries,2021-04-06,,,,,,367711362.0,241246823.0,118708219.0,7669688.0,6108380.0,29.4,19.29,9.49,4885.0,3620165.0,0.289
OWID_HIC,,High-income countries,2021-04-07,,,,,,376454904.0,246599612.0,122341757.0,8852696.0,6225165.0,30.1,19.72,9.78,4978.0,3703804.0,0.296
OWID_HIC,,High-income countries,2021-04-08,,,,,,385798046.0,252087878.0,126287678.0,9657215.0,6370845.0,30.85,20.16,10.1,5095.0,3815965.0,0.305
OWID_HIC,,High-income countries,2021-04-09,,,,,,395616775.0,258126347.0,130408903.0,9037925.0,6741679.0,31.64,20.64,10.43,5391.0,4066848.0,0.325
OWID_HIC,,High-income countries,2021-04-10,,,,,,401558769.0,261739997.0,133014559.0,6345419.0,6999542.0,32.11,20.93,10.64,5597.0,4239411.0,0.339
OWID_HIC,,High-income countries,2021-04-11,,,,,,405334786.0,264030767.0,134515749.0,3639831.0,7202791.0,32.41,21.11,10.76,5760.0,4368259.0,0.349
OWID_HIC,,High-income countries,2021-04-12,,,,,,411897819.0,268053773.0,137204086.0,6498852.0,7385983.0,32.94,21.44,10.97,5906.0,4504702.0,0.36
OWID_HIC,,High-income countries,2021-04-13,,,,,,419258372.0,272298216.0,140022091.0,7754865.0,7398134.0,33.53,21.77,11.2,5916.0,4513055.0,0.361
OWID_HIC,,High-income countries,2021-04-14,,,,,,427067930.0,276760606.0,143084263.0,8471857.0,7343713.0,34.15,22.13,11.44,5873.0,4461573.0,0.357
OWID_HIC,,High-income countries,2021-04-15,,,,,,435587377.0,281673454.0,146366532.0,8748631.0,7213902.0,34.83,22.52,11.7,5769.0,4373898.0,0.35
OWID_HIC,,High-income countries,2021-04-16,,,,,,445221741.0,287502736.0,149867293.0,8441628.0,7128719.0,35.6,22.99,11.98,5701.0,4275430.0,0.342
OWID_HIC,,High-income countries,2021-04-17,,,,,,450509324.0,290342543.0,151999023.0,5838999.0,7056372.0,36.03,23.22,12.15,5643.0,4187662.0,0.335
OWID_HIC,,High-income countries,2021-04-18,,,,,,454580056.0,292967185.0,153235519.0,3582041.0,7048121.0,36.35,23.43,12.25,5636.0,4170686.0,0.334
OWID_HIC,,High-income countries,2021-04-19,,,,,,461275919.0,296836356.0,155810578.0,6256136.0,7013448.0,36.89,23.74,12.46,5608.0,4096869.0,0.328
OWID_HIC,,High-income countries,2021-04-20,,,,,,468349059.0,302305344.0,160444388.0,7552115.0,6984489.0,37.45,24.17,12.83,5585.0,4034142.0,0.323
OWID_HIC,,High-income countries,2021-04-21,,,,,,476826592.0,306758891.0,163955875.0,8733548.0,7021869.0,38.13,24.53,13.11,5615.0,3998025.0,0.32
OWID_HIC,,High-income countries,2021-04-22,,,,,,485275092.0,311295306.0,167517439.0,8823053.0,7032502.0,38.81,24.89,13.4,5624.0,3957773.0,0.316
OWID_HIC,,High-income countries,2021-04-23,,,,,,494972755.0,316842071.0,171263108.0,8487925.0,7039117.0,39.58,25.34,13.7,5629.0,3929633.0,0.314
OWID_HIC,,High-income countries,2021-04-24,,,,,,499922956.0,319437611.0,173459333.0,5795821.0,7032953.0,39.98,25.54,13.87,5624.0,3921084.0,0.314
OWID_HIC,,High-income countries,2021-04-25,,,,,,504548177.0,322312885.0,174838097.0,3600064.0,7035523.0,40.35,25.77,13.98,5626.0,3922481.0,0.314
OWID_HIC,,High-income countries,2021-04-26,,,,,,510697818.0,325556158.0,177432704.0,6730513.0,7103293.0,40.84,26.03,14.19,5680.0,3958831.0,0.317
OWID_HIC,,High-income countries,2021-04-27,,,,,,518625407.0,329867983.0,180815236.0,8131181.0,7186020.0,41.47,26.38,14.46,5746.0,4005594.0,0.32
OWID_HIC,,High-income countries,2021-04-28,,,,,,527494117.0,334596450.0,184567966.0,9284015.0,7264655.0,42.18,26.76,14.76,5809.0,4048271.0,0.324
OWID_HIC,,High-income countries,2021-04-29,,,,,,536109531.0,340050440.0,188949199.0,9036437.0,7295139.0,42.87,27.19,15.11,5834.0,4059606.0,0.325
OWID_HIC,,High-income countries,2021-04-30,,,,,,545389753.0,345482225.0,192583413.0,8525927.0,7300564.0,43.61,27.63,15.4,5838.0,4069492.0,0.325
OWID_HIC,,High-income countries,2021-05-01,,,,,,550246223.0,347998741.0,194750408.0,5330098.0,7234037.0,44.0,27.83,15.57,5785.0,4002544.0,0.32
OWID_HIC,,High-income countries,2021-05-02,,,,,,554558603.0,350478715.0,196471520.0,3440421.0,7211229.0,44.35,28.03,15.71,5767.0,3952463.0,0.316
OWID_HIC,,High-income countries,2021-05-03,,,,,,559795429.0,353239562.0,198900641.0,5665824.0,7059131.0,44.77,28.25,15.91,5645.0,3853714.0,0.308
OWID_HIC,,High-income countries,2021-05-04,,,,,,567050085.0,356771465.0,202159572.0,7691168.0,6996268.0,45.35,28.53,16.17,5595.0,3794799.0,0.303
OWID_HIC,,High-income countries,2021-05-05,,,,,,575390200.0,361091283.0,206242351.0,8521450.0,6887336.0,46.01,28.88,16.49,5508.0,3704199.0,0.296
OWID_HIC,,High-income countries,2021-05-06,,,,,,584273228.0,365637447.0,210363490.0,9266164.0,6920066.0,46.72,29.24,16.82,5534.0,3692784.0,0.295
OWID_HIC,,High-income countries,2021-05-07,,,,,,594226931.0,370892101.0,214879236.0,8576340.0,6927282.0,47.52,29.66,17.18,5540.0,3644994.0,0.291
OWID_HIC,,High-income countries,2021-05-08,,,,,,599299422.0,373431538.0,217242703.0,5844818.0,7001010.0,47.92,29.86,17.37,5599.0,3680768.0,0.294
OWID_HIC,,High-income countries,2021-05-09,,,,,,603872428.0,376203953.0,218874027.0,3616181.0,7026104.0,48.29,30.08,17.5,5619.0,3710088.0,0.297
OWID_HIC,,High-income countries,2021-05-10,,,,,,610007641.0,379475979.0,221616097.0,6562583.0,7154191.0,48.78,30.35,17.72,5721.0,3783246.0,0.303
OWID_HIC,,High-income countries,2021-05-11,,,,,,617802104.0,383538112.0,225114976.0,8335323.0,7246197.0,49.4,30.67,18.0,5795.0,3828500.0,0.306
OWID_HIC,,High-income countries,2021-05-12,,,,,,625945359.0,387802467.0,228805308.0,9038759.0,7320085.0,50.06,31.01,18.3,5854.0,3883331.0,0.311
OWID_HIC,,High-income countries,2021-05-13,,,,,,633978843.0,392103200.0,232482290.0,8077026.0,7150173.0,50.7,31.36,18.59,5718.0,3811279.0,0.305
OWID_HIC,,High-income countries,2021-05-14,,,,,,644007227.0,397767699.0,236837035.0,8479770.0,7136348.0,51.5,31.81,18.94,5707.0,3857098.0,0.308
OWID_HIC,,High-income countries,2021-05-15,,,,,,649684441.0,400948922.0,239235187.0,6438559.0,7221175.0,51.95,32.06,19.13,5775.0,3944139.0,0.315
OWID_HIC,,High-income countries,2021-05-16,,,,,,655064039.0,404014842.0,241047794.0,4196184.0,7304027.0,52.38,32.31,19.28,5841.0,4012355.0,0.321
